coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
353683,http://arctos.database.museum/media/10097809?open,http://arctos.database.museum/media/10097809?open,http://www.pteridoportal.org/imglib/fern/ALA/00237/10097809_1542435495_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00237/10097809_1542435495_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 144494: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:9a5a874f-b137-4f51-a461-29ab20667df4,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353683,StillImage,Photograph,en
351768,http://arctos.database.museum/media/10099115?open,http://arctos.database.museum/media/10099115?open,http://www.pteridoportal.org/imglib/fern/ALA/00238/10099115_1542445867_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00238/10099115_1542445867_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 69465: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:906a3d83-f3fc-4939-80b7-6ca092c33f39,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351768,StillImage,Photograph,en
351732,http://arctos.database.museum/media/10097535?open,http://arctos.database.museum/media/10097535?open,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097535_1542407443_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097535_1542407443_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 69251: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:72adc78a-144c-459c-b384-f58497091ad8,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351732,StillImage,Photograph,en
351782,http://arctos.database.museum/media/10097533?open,http://arctos.database.museum/media/10097533?open,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097533_1542413688_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097533_1542413688_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 69143: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:12fda78c-8265-40fb-889b-fee20d600784,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351782,StillImage,Photograph,en
351750,http://arctos.database.museum/media/10097530?open,http://arctos.database.museum/media/10097530?open,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097530_1542414328_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097530_1542414328_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 105202: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:8dfa41f3-afbb-4cdf-a8df-abc24190bb45,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351750,StillImage,Photograph,en
351736,http://arctos.database.museum/media/10097527?open,http://arctos.database.museum/media/10097527?open,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097527_1542440664_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00238/10097527_1542440664_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 105714: <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:4ef77bcb-9500-47aa-979d-fd17014d5895,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351736,StillImage,Photograph,en
352004,http://arctos.database.museum/media/10133177?open,http://arctos.database.museum/media/10133177?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10133177_1542407988_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10133177_1542407988_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240226 (ALA): <i>Lycopodium complanatum</i> L.",,urn:uuid:4b2e970e-fad1-474a-aa7c-6bf06f7677c2,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352004,StillImage,Photograph,en
351999,http://arctos.database.museum/media/10130357?open,http://arctos.database.museum/media/10130357?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130357_1542411797_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130357_1542411797_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240261 (ALA): <i>Lycopodium clavatum</i> L.",,urn:uuid:917e0798-f462-45e9-bb0c-f279cfc4cbbd,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351999,StillImage,Photograph,en
352002,http://arctos.database.museum/media/10133149?open,http://arctos.database.museum/media/10133149?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10133149_1542404535_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10133149_1542404535_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240263 (ALA): <i>Lycopodium clavatum</i> L.",,urn:uuid:97f4c08f-e954-49e3-9b79-e4e62b5fffa8,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352002,StillImage,Photograph,en
351998,http://arctos.database.museum/media/10130151?open,http://arctos.database.museum/media/10130151?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130151_1542414493_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130151_1542414493_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240447 (ALA): <i>Lycopodium annotinum</i> L.",,urn:uuid:0626d6ae-835b-4484-b81f-b05533a9c79f,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351998,StillImage,Photograph,en
352000,http://arctos.database.museum/media/10130403?open,http://arctos.database.museum/media/10130403?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130403_1542443345_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10130403_1542443345_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240449 (ALA): <i>Lycopodium selago</i> L.",,urn:uuid:0837b748-a3ab-4987-9148-65c6e4c9cba0,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352000,StillImage,Photograph,en
352005,http://arctos.database.museum/media/10098433?open,http://arctos.database.museum/media/10098433?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10098433_1542415340_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10098433_1542415340_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240459 (ALA): <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:de6f70e1-47a1-41c8-bfc8-373a71e09dfb,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352005,StillImage,Photograph,en
352001,http://arctos.database.museum/media/10097524?open,http://arctos.database.museum/media/10097524?open,http://www.pteridoportal.org/imglib/fern/ALA/00240/10097524_1542437204_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00240/10097524_1542437204_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"UAM:Herb:240469 (ALA): <i>Huperzia haleakalae</i> (Brack.) Holub",,urn:uuid:7c3f3e95-3b8e-407c-99cd-269cd701a53f,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352001,StillImage,Photograph,en
