coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
423,http://fm-digital-assets.fieldmuseum.org/1061/529/C0657511F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/529/C0657511F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657511F_1537922913_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657511F_1537922913_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dfd806be-5138-4fff-9778-38f84a8f0f3a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=423,StillImage,Photograph,en
1059,http://fm-digital-assets.fieldmuseum.org/1061/540/C0657522F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/540/C0657522F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657522F_1537846633_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657522F_1537846633_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7e17c707-0343-4b9e-bf1e-bec283ad1245,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1059,StillImage,Photograph,en
1953,http://fm-digital-assets.fieldmuseum.org/1061/563/C0657545F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/563/C0657545F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657545F_1537886961_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657545F_1537886961_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:33b18850-ab38-4aed-b9a3-6fa0b6e9689a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1953,StillImage,Photograph,en
2380,http://fm-digital-assets.fieldmuseum.org/1061/521/C0657503F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/521/C0657503F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657503F_1537766420_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657503F_1537766420_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:30cf526d-b316-484a-912d-1a46ed655a54,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2380,StillImage,Photograph,en
2887,http://fm-digital-assets.fieldmuseum.org/1083/360/C0641176F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/360/C0641176F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641176F_1537763715_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641176F_1537763715_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c410379b-cfcd-4ac3-ba77-8fd795112bbe,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2887,StillImage,Photograph,en
3092,http://fm-digital-assets.fieldmuseum.org/1061/501/C0657483F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/501/C0657483F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657483F_1537893691_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657483F_1537893691_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1a46e956-6760-4be6-a564-645df04d07d3,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3092,StillImage,Photograph,en
3321,http://fm-digital-assets.fieldmuseum.org/1061/524/C0657506F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/524/C0657506F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657506F_1537520648_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657506F_1537520648_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:71824a41-d478-41bc-b8eb-f0731d627cb8,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3321,StillImage,Photograph,en
3750,http://fm-digital-assets.fieldmuseum.org/1061/542/C0657524F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/542/C0657524F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657524F_1537732020_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657524F_1537732020_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f65e3476-cfcc-4222-8af3-f1b006b113ed,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3750,StillImage,Photograph,en
4574,http://fm-digital-assets.fieldmuseum.org/1061/535/C0657517F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/535/C0657517F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657517F_1537827023_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657517F_1537827023_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a2c71e66-5082-4af2-bfe7-15f6907a516a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4574,StillImage,Photograph,en
5372,http://fm-digital-assets.fieldmuseum.org/1060/599/C0656592F.jpg,http://fm-digital-assets.fieldmuseum.org/1060/599/C0656592F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0656592F_1537915290_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0656592F_1537915290_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:61160668-e8ed-4d37-b410-ce120e63ff84,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=5372,StillImage,Photograph,en
5606,http://fm-digital-assets.fieldmuseum.org/1083/352/C0641168F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/352/C0641168F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641168F_1537917005_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641168F_1537917005_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0638c655-d0fe-42f5-8f1b-2181381316ae,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=5606,StillImage,Photograph,en
7039,http://fm-digital-assets.fieldmuseum.org/1083/362/C0641178F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/362/C0641178F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641178F_1537922744_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641178F_1537922744_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ba75dfe3-cf8c-496b-bed1-6f7f70bebb9d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7039,StillImage,Photograph,en
7410,http://fm-digital-assets.fieldmuseum.org/1061/536/C0657518F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/536/C0657518F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657518F_1537909978_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657518F_1537909978_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:52797d43-638d-4cf6-b710-84b601876996,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7410,StillImage,Photograph,en
7527,http://fm-digital-assets.fieldmuseum.org/1061/534/C0657516F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/534/C0657516F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657516F_1537948664_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657516F_1537948664_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c096221a-5615-4558-817c-652b8ee99316,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7527,StillImage,Photograph,en
7596,http://fm-digital-assets.fieldmuseum.org/1061/546/C0657528F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/546/C0657528F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657528F_1537887004_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657528F_1537887004_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e3d0f5b9-e3ad-4e06-9076-8e4fe8b25fe6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7596,StillImage,Photograph,en
8258,http://fm-digital-assets.fieldmuseum.org/1083/363/C0641179F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/363/C0641179F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641179F_1537769280_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641179F_1537769280_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8ab55698-a0f5-45f5-b6b5-296b29670a72,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8258,StillImage,Photograph,en
8330,http://fm-digital-assets.fieldmuseum.org/1061/552/C0657534F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/552/C0657534F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657534F_1537733828_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657534F_1537733828_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1a4dc991-f3ed-4bca-b58c-20856e072f88,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8330,StillImage,Photograph,en
8877,http://fm-digital-assets.fieldmuseum.org/1061/522/C0657504F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/522/C0657504F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657504F_1537913561_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657504F_1537913561_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0aec5f83-6e75-448b-9e24-d90c5b696217,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8877,StillImage,Photograph,en
8975,http://fm-digital-assets.fieldmuseum.org/1061/543/C0657525F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/543/C0657525F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657525F_1537867270_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657525F_1537867270_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cd7b2585-ae21-4fe0-9415-495ebbd1818f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8975,StillImage,Photograph,en
9135,http://fm-digital-assets.fieldmuseum.org/1061/556/C0657538F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/556/C0657538F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657538F_1537917362_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657538F_1537917362_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1188bed6-1851-4d4e-b702-375f71f00085,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9135,StillImage,Photograph,en
9181,http://fm-digital-assets.fieldmuseum.org/1083/354/C0641170F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/354/C0641170F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641170F_1537734834_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641170F_1537734834_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fcfea2b9-af2a-41a9-9667-1af7c79a515e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9181,StillImage,Photograph,en
10687,http://fm-digital-assets.fieldmuseum.org/1083/359/C0641175F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/359/C0641175F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641175F_1537772071_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641175F_1537772071_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0f7ae6ce-f37a-47fd-ac98-5b0e359823aa,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10687,StillImage,Photograph,en
11925,http://fm-digital-assets.fieldmuseum.org/1061/525/C0657507F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/525/C0657507F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657507F_1537867657_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657507F_1537867657_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3460cc2e-b4da-4407-ab65-08791dca7297,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=11925,StillImage,Photograph,en
12382,http://fm-digital-assets.fieldmuseum.org/1061/559/C0657541F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/559/C0657541F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657541F_1537523204_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0657/C0657541F_1537523204_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ed816e24-e57a-4d4d-ada7-c23279e9e0a6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=12382,StillImage,Photograph,en
12759,http://fm-digital-assets.fieldmuseum.org/1083/366/C0641182F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/366/C0641182F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641182F_1537801826_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641182F_1537801826_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7d35350e-dfd0-42a7-89fb-178cb2032637,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=12759,StillImage,Photograph,en
13144,http://fm-digital-assets.fieldmuseum.org/1061/541/C0657523F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/541/C0657523F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657523F_1537833646_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657523F_1537833646_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9d4dc785-4fb9-4f2b-933c-e7ef7811b188,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13144,StillImage,Photograph,en
13867,http://fm-digital-assets.fieldmuseum.org/1083/357/C0641173F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/357/C0641173F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641173F_1537803923_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641173F_1537803923_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:194ce0c6-daa6-4ea9-be5a-b33c8d8f379e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13867,StillImage,Photograph,en
13902,http://fm-digital-assets.fieldmuseum.org/1061/533/C0657515F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/533/C0657515F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657515F_1537951820_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657515F_1537951820_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a451cb77-5910-467a-b2f9-2df091b72470,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13902,StillImage,Photograph,en
13960,http://fm-digital-assets.fieldmuseum.org/1061/550/C0657532F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/550/C0657532F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657532F_1537837614_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657532F_1537837614_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5cff29f2-6db5-44ef-9785-25a710681bab,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13960,StillImage,Photograph,en
16144,http://fm-digital-assets.fieldmuseum.org/1061/548/C0657530F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/548/C0657530F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657530F_1537799505_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657530F_1537799505_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:08437de5-0858-48c0-87cc-248ecce32e75,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=16144,StillImage,Photograph,en
17568,http://fm-digital-assets.fieldmuseum.org/1061/528/C0657510F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/528/C0657510F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657510F_1537767070_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657510F_1537767070_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:181f8d1a-7a7b-4878-a74e-a42afd274f09,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17568,StillImage,Photograph,en
18003,http://fm-digital-assets.fieldmuseum.org/1061/526/C0657508F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/526/C0657508F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657508F_1537772386_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657508F_1537772386_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:85201809-c16f-449b-a98b-a2dba1d42ed0,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18003,StillImage,Photograph,en
18781,http://fm-digital-assets.fieldmuseum.org/1083/364/C0641180F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/364/C0641180F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641180F_1537888753_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641180F_1537888753_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3c600710-75ee-47ac-b205-acb240b35eba,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18781,StillImage,Photograph,en
18801,http://fm-digital-assets.fieldmuseum.org/1061/562/C0657544F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/562/C0657544F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657544F_1537844203_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657544F_1537844203_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d85c4dce-1c1d-4367-aff0-fdd52478d2bf,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18801,StillImage,Photograph,en
20087,http://fm-digital-assets.fieldmuseum.org/1061/544/C0657526F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/544/C0657526F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657526F_1537836148_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657526F_1537836148_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:517e3de5-6b3a-4a79-9b19-88536082ea7f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20087,StillImage,Photograph,en
21740,http://fm-digital-assets.fieldmuseum.org/1116/407/C0613003F.jpg,http://fm-digital-assets.fieldmuseum.org/1116/407/C0613003F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0613003F_1537921949_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0613003F_1537921949_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:886b0361-d623-4bcf-97a6-1bea74964d4c,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21740,StillImage,Photograph,en
21764,http://fm-digital-assets.fieldmuseum.org/1083/356/C0641172F.jpg,http://fm-digital-assets.fieldmuseum.org/1083/356/C0641172F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641172F_1537917450_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0641172F_1537917450_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:547ee207-021b-429d-825a-16258a9db867,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21764,StillImage,Photograph,en
21895,http://fm-digital-assets.fieldmuseum.org/1061/527/C0657509F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/527/C0657509F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657509F_1537771173_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657509F_1537771173_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:da487b0c-838a-4164-a5ee-df2ac8527353,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21895,StillImage,Photograph,en
22246,http://fm-digital-assets.fieldmuseum.org/1061/520/C0657502F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/520/C0657502F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657502F_1537783548_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657502F_1537783548_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f37586cf-a8a3-451d-b622-fd81ca643c5b,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22246,StillImage,Photograph,en
22349,http://fm-digital-assets.fieldmuseum.org/1061/560/C0657542F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/560/C0657542F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657542F_1537831935_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657542F_1537831935_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1f91b070-1bbc-41ce-a7b0-443a2963e9df,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22349,StillImage,Photograph,en
23020,http://fm-digital-assets.fieldmuseum.org/1061/517/C0657499F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/517/C0657499F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657499F_1537827746_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657499F_1537827746_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0a8e96b4-4c32-475e-ba87-19b376fd9e97,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23020,StillImage,Photograph,en
23118,http://fm-digital-assets.fieldmuseum.org/1061/532/C0657514F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/532/C0657514F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657514F_1537797144_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657514F_1537797144_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ab441b61-bef5-43bb-aad2-793d75e858e6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23118,StillImage,Photograph,en
